,company,count,time
20,mattel,2,17-04-24T13:18:00Z
23,mattel,4,17-04-24T13:19:00Z
21,mattel,6,17-04-24T13:20:00Z
22,mattel,6,17-04-24T13:21:00Z
22,mattel,4,17-04-24T13:22:00Z
26,mattel,1,17-04-24T13:23:00Z
21,mattel,3,17-04-24T13:24:00Z
23,mattel,2,17-04-24T13:26:00Z
23,mattel,2,17-04-24T13:27:00Z
18,mattel,1,17-04-24T13:28:00Z
21,mattel,4,17-04-24T13:29:00Z
16,mattel,1,17-04-24T13:30:00Z
20,mattel,2,17-04-24T13:31:00Z
19,mattel,1,17-04-24T13:32:00Z
20,mattel,1,17-04-24T13:33:00Z
22,mattel,3,17-04-24T13:34:00Z
19,mattel,1,17-04-24T13:36:00Z
26,mattel,2,17-04-24T13:37:00Z
23,mattel,2,17-04-24T13:38:00Z
26,mattel,2,17-04-24T13:39:00Z
23,mattel,2,17-04-24T13:40:00Z
22,mattel,3,17-04-24T13:41:00Z
25,mattel,2,17-04-24T13:42:00Z
17,mattel,1,17-04-24T13:43:00Z
18,mattel,2,17-04-24T13:44:00Z
21,mattel,1,17-04-24T13:45:00Z
23,mattel,2,17-04-24T13:47:00Z
24,mattel,1,17-04-24T13:48:00Z
22,mattel,3,17-04-24T13:51:00Z
24,mattel,2,17-04-24T13:52:00Z
20,mattel,3,17-04-24T13:53:00Z
19,mattel,4,17-04-24T13:55:00Z
17,mattel,1,17-04-24T13:56:00Z
26,mattel,3,17-04-24T13:57:00Z
20,mattel,1,17-04-24T13:59:00Z
28,mattel,2,17-04-24T14:01:00Z
26,mattel,1,17-04-24T14:02:00Z
27,mattel,3,17-04-24T14:03:00Z
24,mattel,2,17-04-24T14:04:00Z
20,mattel,2,17-04-24T14:06:00Z
22,mattel,2,17-04-24T14:08:00Z
23,mattel,4,17-04-24T14:09:00Z
20,mattel,1,17-04-24T14:10:00Z
25,mattel,1,17-04-24T14:11:00Z
23,mattel,1,17-04-24T14:12:00Z
23,mattel,5,17-04-24T14:13:00Z
22,mattel,3,17-04-24T14:14:00Z
21,mattel,1,17-04-24T14:15:00Z
17,mattel,1,17-04-24T14:16:00Z
18,mattel,4,17-04-24T14:17:00Z
21,mattel,1,17-04-24T14:19:00Z
24,mattel,2,17-04-24T14:20:00Z
22,mattel,1,17-04-24T14:22:00Z
23,mattel,2,17-04-24T14:23:00Z
22,mattel,3,17-04-24T14:24:00Z
26,mattel,1,17-04-24T14:25:00Z
18,mattel,1,17-04-24T14:27:00Z
22,mattel,2,17-04-24T14:29:00Z
18,mattel,1,17-04-24T14:30:00Z
20,mattel,2,17-04-24T14:31:00Z
22,mattel,2,17-04-24T14:32:00Z
22,mattel,1,17-04-24T14:33:00Z
25,mattel,5,17-04-24T14:34:00Z
25,mattel,3,17-04-24T14:36:00Z
23,mattel,1,17-04-24T14:38:00Z
20,mattel,2,17-04-24T14:39:00Z
23,mattel,1,17-04-24T14:40:00Z
25,mattel,4,17-04-24T14:41:00Z
23,mattel,1,17-04-24T14:43:00Z
19,mattel,1,17-04-24T14:44:00Z
19,mattel,1,17-04-24T14:45:00Z
23,mattel,2,17-04-24T14:47:00Z
22,mattel,5,17-04-24T14:48:00Z
25,mattel,3,17-04-24T14:49:00Z
22,mattel,3,17-04-24T14:50:00Z
24,mattel,1,17-04-24T14:51:00Z
