,company,count,time
2,adobe,7,17-04-24T13:19:00Z
2,adobe,2,17-04-24T13:20:00Z
4,adobe,9,17-04-24T13:21:00Z
4,adobe,2,17-04-24T13:22:00Z
2,adobe,4,17-04-24T13:23:00Z
4,adobe,7,17-04-24T13:24:00Z
5,adobe,8,17-04-24T13:25:00Z
0,adobe,3,17-04-24T13:26:00Z
1,adobe,6,17-04-24T13:27:00Z
2,adobe,2,17-04-24T13:28:00Z
1,adobe,7,17-04-24T13:29:00Z
1,adobe,6,17-04-24T13:30:00Z
5,adobe,8,17-04-24T13:31:00Z
4,adobe,3,17-04-24T13:32:00Z
5,adobe,12,17-04-24T13:33:00Z
0,adobe,1,17-04-24T13:34:00Z
1,adobe,10,17-04-24T13:35:00Z
4,adobe,8,17-04-24T13:36:00Z
4,adobe,4,17-04-24T13:37:00Z
5,adobe,6,17-04-24T13:38:00Z
7,adobe,3,17-04-24T13:39:00Z
1,adobe,4,17-04-24T13:40:00Z
0,adobe,3,17-04-24T13:41:00Z
8,adobe,3,17-04-24T13:42:00Z
2,adobe,3,17-04-24T13:43:00Z
0,adobe,10,17-04-24T13:44:00Z
1,adobe,22,17-04-24T13:45:00Z
1,adobe,11,17-04-24T13:46:00Z
0,adobe,11,17-04-24T13:47:00Z
0,adobe,6,17-04-24T13:48:00Z
2,adobe,9,17-04-24T13:49:00Z
1,adobe,4,17-04-24T13:50:00Z
5,adobe,9,17-04-24T13:51:00Z
5,adobe,3,17-04-24T13:52:00Z
0,adobe,11,17-04-24T13:53:00Z
4,adobe,5,17-04-24T13:54:00Z
5,adobe,6,17-04-24T13:55:00Z
4,adobe,1,17-04-24T13:56:00Z
3,adobe,5,17-04-24T13:57:00Z
0,adobe,3,17-04-24T13:58:00Z
1,adobe,10,17-04-24T13:59:00Z
2,adobe,4,17-04-24T14:00:00Z
0,adobe,10,17-04-24T14:01:00Z
1,adobe,11,17-04-24T14:02:00Z
6,adobe,4,17-04-24T14:03:00Z
7,adobe,5,17-04-24T14:04:00Z
0,adobe,4,17-04-24T14:05:00Z
4,adobe,2,17-04-24T14:06:00Z
4,adobe,7,17-04-24T14:07:00Z
0,adobe,4,17-04-24T14:08:00Z
0,adobe,7,17-04-24T14:09:00Z
3,adobe,14,17-04-24T14:10:00Z
5,adobe,7,17-04-24T14:11:00Z
0,adobe,6,17-04-24T14:12:00Z
4,adobe,7,17-04-24T14:13:00Z
4,adobe,4,17-04-24T14:14:00Z
1,adobe,5,17-04-24T14:15:00Z
2,adobe,3,17-04-24T14:16:00Z
4,adobe,7,17-04-24T14:17:00Z
4,adobe,10,17-04-24T14:18:00Z
2,adobe,7,17-04-24T14:19:00Z
1,adobe,5,17-04-24T14:20:00Z
5,adobe,5,17-04-24T14:21:00Z
4,adobe,5,17-04-24T14:22:00Z
1,adobe,6,17-04-24T14:23:00Z
0,adobe,5,17-04-24T14:24:00Z
4,adobe,1,17-04-24T14:25:00Z
5,adobe,2,17-04-24T14:26:00Z
1,adobe,12,17-04-24T14:27:00Z
0,adobe,7,17-04-24T14:28:00Z
0,adobe,5,17-04-24T14:29:00Z
0,adobe,8,17-04-24T14:30:00Z
1,adobe,11,17-04-24T14:31:00Z
2,adobe,7,17-04-24T14:32:00Z
1,adobe,6,17-04-24T14:33:00Z
6,adobe,7,17-04-24T14:34:00Z
3,adobe,5,17-04-24T14:35:00Z
3,adobe,5,17-04-24T14:36:00Z
1,adobe,6,17-04-24T14:37:00Z
0,adobe,5,17-04-24T14:38:00Z
4,adobe,6,17-04-24T14:39:00Z
2,adobe,5,17-04-24T14:40:00Z
5,adobe,3,17-04-24T14:41:00Z
6,adobe,4,17-04-24T14:42:00Z
1,adobe,6,17-04-24T14:43:00Z
2,adobe,5,17-04-24T14:44:00Z
1,adobe,4,17-04-24T14:45:00Z
2,adobe,4,17-04-24T14:46:00Z
2,adobe,12,17-04-24T14:47:00Z
1,adobe,4,17-04-24T14:48:00Z
5,adobe,5,17-04-24T14:49:00Z
1,adobe,1,17-04-24T14:50:00Z
1,adobe,8,17-04-24T14:51:00Z
3,adobe,8,17-04-24T14:52:00Z
1,adobe,4,17-04-24T14:53:00Z
2,adobe,4,17-04-24T14:54:00Z
5,adobe,7,17-04-24T14:55:00Z
5,adobe,5,17-04-24T14:56:00Z
0,adobe,2,17-04-24T14:57:00Z
2,adobe,3,17-04-24T14:58:00Z
4,adobe,1,17-04-24T15:00:00Z
5,adobe,9,17-04-24T15:01:00Z
1,adobe,14,17-04-24T15:02:00Z
6,adobe,5,17-04-24T15:03:00Z
5,adobe,1,17-04-24T15:04:00Z
1,adobe,7,17-04-24T15:05:00Z
2,adobe,4,17-04-24T15:06:00Z
4,adobe,1,17-04-24T15:07:00Z
6,adobe,2,17-04-24T15:08:00Z
0,adobe,2,17-04-24T15:09:00Z
2,adobe,1,17-04-24T15:10:00Z
1,adobe,9,17-04-24T15:11:00Z
4,adobe,5,17-04-24T15:13:00Z
3,adobe,9,17-04-24T15:14:00Z
1,adobe,4,17-04-24T15:15:00Z
1,adobe,11,17-04-24T15:16:00Z
6,adobe,6,17-04-24T15:17:00Z
4,adobe,4,17-04-24T15:18:00Z
5,adobe,4,17-04-24T15:19:00Z
2,adobe,6,17-04-24T15:20:00Z
0,adobe,2,17-04-24T15:21:00Z
1,adobe,10,17-04-24T15:22:00Z
3,adobe,7,17-04-24T15:23:00Z
1,adobe,3,17-04-24T15:24:00Z
0,adobe,6,17-04-24T15:25:00Z
1,adobe,3,17-04-24T15:26:00Z
4,adobe,5,17-04-24T15:27:00Z
4,adobe,5,17-04-24T15:28:00Z
0,adobe,2,17-04-24T15:29:00Z
4,adobe,4,17-04-24T15:30:00Z
6,adobe,7,17-04-24T15:31:00Z
4,adobe,6,17-04-24T15:32:00Z
1,adobe,9,17-04-24T15:33:00Z
0,adobe,4,17-04-24T15:34:00Z
6,adobe,6,17-04-24T15:35:00Z
4,adobe,9,17-04-24T15:36:00Z
4,adobe,3,17-04-24T15:37:00Z
4,adobe,1,17-04-24T15:38:00Z
3,adobe,5,17-04-24T15:40:00Z
4,adobe,1,17-04-24T15:41:00Z
6,adobe,4,17-04-24T15:42:00Z
4,adobe,1,17-04-24T15:43:00Z
2,adobe,5,17-04-24T15:44:00Z
1,adobe,6,17-04-24T15:45:00Z
3,adobe,2,17-04-24T15:46:00Z
1,adobe,13,17-04-24T15:47:00Z
6,adobe,3,17-04-24T15:48:00Z
1,adobe,3,17-04-24T15:49:00Z
6,adobe,4,17-04-24T15:50:00Z
0,adobe,3,17-04-24T15:51:00Z
4,adobe,1,17-04-24T15:52:00Z
6,adobe,4,17-04-24T15:53:00Z
1,adobe,9,17-04-24T15:54:00Z
2,adobe,4,17-04-24T15:55:00Z
0,adobe,7,17-04-24T15:56:00Z
2,adobe,4,17-04-24T15:57:00Z
2,adobe,3,17-04-24T15:58:00Z
5,adobe,1,17-04-24T15:59:00Z
0,adobe,2,17-04-24T16:00:00Z
5,adobe,12,17-04-24T16:01:00Z
0,adobe,7,17-04-24T16:02:00Z
1,adobe,4,17-04-24T16:03:00Z
1,adobe,3,17-04-24T16:04:00Z
1,adobe,5,17-04-24T16:05:00Z
0,adobe,16,17-04-24T16:06:00Z
0,adobe,25,17-04-24T16:07:00Z
4,adobe,55,17-04-24T16:08:00Z
1,adobe,119,17-04-24T16:09:00Z
1,adobe,30,17-04-24T16:10:00Z
1,adobe,27,17-04-24T16:11:00Z
0,adobe,25,17-04-24T16:12:00Z
1,adobe,9,17-04-24T16:13:00Z
1,adobe,12,17-04-24T16:14:00Z
0,adobe,14,17-04-24T16:15:00Z
6,adobe,12,17-04-24T16:16:00Z
0,adobe,10,17-04-24T16:17:00Z
6,adobe,6,17-04-24T16:18:00Z
0,adobe,14,17-04-24T16:19:00Z
2,adobe,9,17-04-24T16:20:00Z
1,adobe,10,17-04-24T16:21:00Z
1,adobe,12,17-04-24T16:22:00Z
1,adobe,38,17-04-24T16:23:00Z
0,adobe,9,17-04-24T16:24:00Z
4,adobe,8,17-04-24T16:25:00Z
0,adobe,3,17-04-24T16:26:00Z
1,adobe,9,17-04-24T16:27:00Z
1,adobe,10,17-04-24T16:28:00Z
1,adobe,5,17-04-24T16:29:00Z
4,adobe,8,17-04-24T16:30:00Z
0,adobe,5,17-04-24T16:31:00Z
0,adobe,53,17-04-24T16:32:00Z
1,adobe,8,17-04-24T16:33:00Z
5,adobe,6,17-04-24T16:34:00Z
1,adobe,11,17-04-24T16:35:00Z
0,adobe,6,17-04-24T16:36:00Z
1,adobe,9,17-04-24T16:37:00Z
2,adobe,6,17-04-24T16:38:00Z
0,adobe,5,17-04-24T16:39:00Z
3,adobe,8,17-04-24T16:40:00Z
1,adobe,3,17-04-24T16:41:00Z
4,adobe,12,17-04-24T16:42:00Z
2,adobe,90,17-04-24T16:43:00Z
5,adobe,14,17-04-24T16:44:00Z
1,adobe,6,17-04-24T16:45:00Z
1,adobe,8,17-04-24T16:46:00Z
1,adobe,9,17-04-24T16:47:00Z
1,adobe,4,17-04-24T16:48:00Z
2,adobe,8,17-04-24T16:49:00Z
0,adobe,2,17-04-24T16:50:00Z
6,adobe,4,17-04-24T16:51:00Z
5,adobe,6,17-04-24T16:52:00Z
0,adobe,5,17-04-24T16:53:00Z
1,adobe,5,17-04-24T16:54:00Z
1,adobe,9,17-04-24T16:55:00Z
7,adobe,4,17-04-24T16:56:00Z
4,adobe,6,17-04-24T16:57:00Z
1,adobe,10,17-04-24T16:58:00Z
0,adobe,7,17-04-24T16:59:00Z
4,adobe,6,17-04-24T17:00:00Z
6,adobe,7,17-04-24T17:01:00Z
1,adobe,6,17-04-24T17:02:00Z
0,adobe,8,17-04-24T17:03:00Z
2,adobe,3,17-04-24T18:29:00Z
1,adobe,3,17-04-24T18:30:00Z
2,adobe,8,17-04-24T18:31:00Z
1,adobe,3,17-04-24T18:32:00Z
1,adobe,3,17-04-24T18:33:00Z
1,adobe,4,17-04-24T18:34:00Z
2,adobe,1,17-04-24T18:35:00Z
0,adobe,5,17-04-24T18:36:00Z
0,adobe,6,17-04-24T18:37:00Z
1,adobe,4,17-04-24T18:38:00Z
1,adobe,6,17-04-24T18:39:00Z
1,adobe,1,17-04-24T18:41:00Z
2,adobe,3,17-04-24T18:42:00Z
1,adobe,3,17-04-24T18:43:00Z
0,adobe,9,17-04-24T18:44:00Z
4,adobe,1,17-04-24T18:45:00Z
5,adobe,2,17-04-24T18:46:00Z
6,adobe,8,17-04-24T18:47:00Z
1,adobe,10,17-04-24T18:49:00Z
2,adobe,2,17-04-24T18:50:00Z
1,adobe,5,17-04-24T18:51:00Z
1,adobe,5,17-04-24T18:53:00Z
2,adobe,5,17-04-24T18:55:00Z
2,adobe,8,17-04-24T18:56:00Z
2,adobe,7,17-04-24T18:57:00Z
1,adobe,5,17-04-24T18:58:00Z
0,adobe,1,17-04-24T18:59:00Z
2,adobe,4,17-04-24T19:10:00Z
0,adobe,2,17-04-24T19:11:00Z
2,adobe,2,17-04-24T19:12:00Z
2,adobe,3,17-04-24T19:13:00Z
2,adobe,5,17-04-24T19:15:00Z
5,adobe,5,17-04-24T19:16:00Z
6,adobe,4,17-04-24T19:17:00Z
1,adobe,3,17-04-24T19:18:00Z
2,adobe,5,17-04-24T19:19:00Z
2,adobe,6,17-04-24T19:20:00Z
1,adobe,1,17-04-24T19:22:00Z
1,adobe,1,17-04-24T19:23:00Z
2,adobe,5,17-04-24T19:24:00Z
4,adobe,2,17-04-24T19:25:00Z
1,adobe,2,17-04-24T19:26:00Z
1,adobe,2,17-04-24T19:27:00Z
0,adobe,9,17-04-24T19:28:00Z
1,adobe,10,17-04-24T19:29:00Z
2,adobe,2,17-04-24T19:30:00Z
0,adobe,8,17-04-24T19:31:00Z
4,adobe,7,17-04-24T19:32:00Z
4,adobe,2,17-04-24T19:33:00Z
2,adobe,1,17-04-24T19:34:00Z
1,adobe,1,17-04-24T19:36:00Z
2,adobe,11,17-04-24T19:37:00Z
4,adobe,2,17-04-24T19:38:00Z
3,adobe,2,17-04-24T19:39:00Z
2,adobe,1,17-04-24T19:40:00Z
1,adobe,4,17-04-24T19:41:00Z
1,adobe,4,17-04-24T19:42:00Z
1,adobe,5,17-04-24T19:43:00Z
2,adobe,1,17-04-24T19:44:00Z
1,adobe,4,17-04-24T19:45:00Z
2,adobe,7,17-04-24T19:46:00Z
2,adobe,2,17-04-24T19:48:00Z
1,adobe,2,17-04-24T19:50:00Z
1,adobe,11,17-04-24T19:51:00Z
2,adobe,3,17-04-24T19:52:00Z
